speaker,start_time,end_time,emotion,scores
LAURA,00:24:17,00:24:18,sad,"{'angry': 0.003445152658969164, 'calm': 0.0012806168524548411, 'disgust': 0.1899881213903427, 'fearful': 0.3844684064388275, 'happy': 0.004746242891997099, 'sad': 0.4133022725582123, 'surprised': 0.0027691861614584923}"
MATT,00:24:18,00:24:20,sad,"{'angry': 0.00037135876482352614, 'calm': 0.001313121523708105, 'disgust': 0.032410141080617905, 'fearful': 0.04693726450204849, 'happy': 0.00034112861612811685, 'sad': 0.9174399971961975, 'surprised': 0.0011869106674566865}"
TRAVIS,00:24:20,00:24:21,sad,"{'angry': 0.0011950606713071465, 'calm': 0.0019023289205506444, 'disgust': 0.06085382029414177, 'fearful': 0.2915291488170624, 'happy': 0.0021085154730826616, 'sad': 0.6414020657539368, 'surprised': 0.001008983701467514}"
LAURA,00:24:21,00:24:24,sad,"{'angry': 0.001300346339121461, 'calm': 0.001887624035589397, 'disgust': 0.12740090489387512, 'fearful': 0.14236833155155182, 'happy': 0.0016397382132709026, 'sad': 0.7242651581764221, 'surprised': 0.0011378625640645623}"
LIAM,00:24:24,00:24:25,sad,"{'angry': 0.0012352037010714412, 'calm': 0.0022976791951805353, 'disgust': 0.11816034466028214, 'fearful': 0.19429723918437958, 'happy': 0.0024847222957760096, 'sad': 0.6804644465446472, 'surprised': 0.0010603347327560186}"
LAURA,00:24:25,00:24:27,disgust,"{'angry': 0.003347147023305297, 'calm': 0.0008531025378033519, 'disgust': 0.812684178352356, 'fearful': 0.04505639150738716, 'happy': 0.0037371828220784664, 'sad': 0.13189898431301117, 'surprised': 0.002422985853627324}"
LIAM,00:24:27,00:24:28,disgust,"{'angry': 0.002775158267468214, 'calm': 0.0005508071626536548, 'disgust': 0.906736433506012, 'fearful': 0.019884591922163963, 'happy': 0.0027723528910428286, 'sad': 0.06481759995222092, 'surprised': 0.002463075565174222}"
MATT,00:24:28,00:25:00,disgust,"{'angry': 0.0030947935301810503, 'calm': 0.000478856498375535, 'disgust': 0.9728533625602722, 'fearful': 0.004148837644606829, 'happy': 0.002624745713546872, 'sad': 0.015111406333744526, 'surprised': 0.0016881086630746722}"
SAM,00:25:00,00:25:02,fearful,"{'angry': 0.002709380118176341, 'calm': 0.0016313844826072454, 'disgust': 0.04914063215255737, 'fearful': 0.7243573069572449, 'happy': 0.007259024772793055, 'sad': 0.21391189098358154, 'surprised': 0.0009904704056680202}"
TRAVIS,00:25:02,00:25:03,sad,"{'angry': 0.0006661714869551361, 'calm': 0.001411442761309445, 'disgust': 0.036406319588422775, 'fearful': 0.1672668308019638, 'happy': 0.0008829929865896702, 'sad': 0.7922643423080444, 'surprised': 0.001101869740523398}"
MATT,00:25:03,00:25:15,disgust,"{'angry': 0.003202147549018264, 'calm': 0.0004119908553548157, 'disgust': 0.9748095870018005, 'fearful': 0.003981159534305334, 'happy': 0.0026394748128950596, 'sad': 0.01298764068633318, 'surprised': 0.001967943273484707}"
TRAVIS,00:25:15,00:25:16,sad,"{'angry': 0.0005152435624040663, 'calm': 0.0012412451906129718, 'disgust': 0.09148306399583817, 'fearful': 0.02981540746986866, 'happy': 0.0003708993608597666, 'sad': 0.8747809529304504, 'surprised': 0.0017930979374796152}"
MATT,00:25:16,00:25:41,disgust,"{'angry': 0.0041632214561104774, 'calm': 0.0004070043214596808, 'disgust': 0.9804998636245728, 'fearful': 0.0023783238139003515, 'happy': 0.0028836731798946857, 'sad': 0.0073785362765192986, 'surprised': 0.0022893089335411787}"
SAM,00:25:41,00:25:42,sad,"{'angry': 0.000487256795167923, 'calm': 0.0021984106861054897, 'disgust': 0.021968575194478035, 'fearful': 0.2812202274799347, 'happy': 0.001480130827985704, 'sad': 0.6918051838874817, 'surprised': 0.0008401718223467469}"
MATT,00:25:42,00:25:43,disgust,"{'angry': 0.004796204157173634, 'calm': 0.00029828515835106373, 'disgust': 0.9710212349891663, 'fearful': 0.006025428418070078, 'happy': 0.0035970623139292, 'sad': 0.011149611324071884, 'surprised': 0.003112180158495903}"
LIAM,00:25:43,00:25:46,sad,"{'angry': 0.0014907660661265254, 'calm': 0.0013850901741534472, 'disgust': 0.41699618101119995, 'fearful': 0.0556269995868206, 'happy': 0.0014425490517169237, 'sad': 0.5211884379386902, 'surprised': 0.001869997358880937}"
TRAVIS,00:25:46,00:25:47,disgust,"{'angry': 0.0018137710867449641, 'calm': 0.0008456195937469602, 'disgust': 0.7958727478981018, 'fearful': 0.022536084055900574, 'happy': 0.0015889001078903675, 'sad': 0.1751497983932495, 'surprised': 0.002193130785599351}"
MATT,00:25:47,00:26:07,disgust,"{'angry': 0.0023591285571455956, 'calm': 0.0005229679518379271, 'disgust': 0.9719020128250122, 'fearful': 0.003714914433658123, 'happy': 0.0025239887181669474, 'sad': 0.017042791470885277, 'surprised': 0.0019341605948284268}"
TRAVIS,00:26:07,00:26:10,sad,"{'angry': 0.001475876197218895, 'calm': 0.0015998170711100101, 'disgust': 0.36800575256347656, 'fearful': 0.057658955454826355, 'happy': 0.001423317356966436, 'sad': 0.5682095885276794, 'surprised': 0.0016266920138150454}"
MATT,00:26:10,00:26:15,disgust,"{'angry': 0.012925179675221443, 'calm': 0.0003833879600279033, 'disgust': 0.9591091275215149, 'fearful': 0.009454740211367607, 'happy': 0.00586348632350564, 'sad': 0.010070143267512321, 'surprised': 0.002193816239014268}"
TRAVIS,00:26:15,00:26:21,disgust,"{'angry': 0.0041948286816477776, 'calm': 0.0007508021662943065, 'disgust': 0.9302970170974731, 'fearful': 0.01674959436058998, 'happy': 0.00489458441734314, 'sad': 0.04131021350622177, 'surprised': 0.001803102670237422}"
LAURA,00:26:21,00:26:23,disgust,"{'angry': 0.002514272928237915, 'calm': 0.0006708562141284347, 'disgust': 0.85165935754776, 'fearful': 0.027394408360123634, 'happy': 0.0024032730143517256, 'sad': 0.11295095086097717, 'surprised': 0.002406744286417961}"
MATT,00:26:23,00:26:27,sad,"{'angry': 0.0016071900026872754, 'calm': 0.001460429048165679, 'disgust': 0.3511350452899933, 'fearful': 0.08905079215765, 'happy': 0.001978600397706032, 'sad': 0.5529038310050964, 'surprised': 0.0018641685601323843}"
LIAM,00:26:27,00:26:33,disgust,"{'angry': 0.002250995021313429, 'calm': 0.0010138499783352017, 'disgust': 0.8538128733634949, 'fearful': 0.02036251313984394, 'happy': 0.0024460910353809595, 'sad': 0.11850651353597641, 'surprised': 0.0016071717254817486}"
LAURA,00:26:33,00:26:35,fearful,"{'angry': 0.003702386049553752, 'calm': 0.0019725786987692118, 'disgust': 0.21596214175224304, 'fearful': 0.38772711157798767, 'happy': 0.007877570576965809, 'sad': 0.38080504536628723, 'surprised': 0.0019531333819031715}"
LIAM,00:26:35,00:26:55,disgust,"{'angry': 0.0025057876482605934, 'calm': 0.0006290870951488614, 'disgust': 0.9374609589576721, 'fearful': 0.010153159499168396, 'happy': 0.002451289677992463, 'sad': 0.04508199170231819, 'surprised': 0.00171759445220232}"
MATT,00:26:55,00:27:19,disgust,"{'angry': 0.006885023787617683, 'calm': 0.00042547978227958083, 'disgust': 0.979075014591217, 'fearful': 0.0023101200349628925, 'happy': 0.0037308521568775177, 'sad': 0.005508827976882458, 'surprised': 0.0020645225886255503}"
LIAM,00:27:19,00:27:22,disgust,"{'angry': 0.0028793304227292538, 'calm': 0.0004023267247248441, 'disgust': 0.9757683277130127, 'fearful': 0.0033235971350222826, 'happy': 0.002166425809264183, 'sad': 0.013096656650304794, 'surprised': 0.0023632969241589308}"
MARISHA,00:27:22,00:27:24,sad,"{'angry': 0.0012344244169071317, 'calm': 0.001574895577505231, 'disgust': 0.22860966622829437, 'fearful': 0.08688832074403763, 'happy': 0.001405856804922223, 'sad': 0.6788085699081421, 'surprised': 0.0014782892540097237}"
TRAVIS,00:27:24,00:27:25,disgust,"{'angry': 0.002435823669657111, 'calm': 0.000530149438418448, 'disgust': 0.9632698893547058, 'fearful': 0.0057985722087323666, 'happy': 0.002661176258698106, 'sad': 0.023489169776439667, 'surprised': 0.001815081457607448}"
LIAM,00:27:25,00:27:29,sad,"{'angry': 0.001197860692627728, 'calm': 0.0013701954158023, 'disgust': 0.297778844833374, 'fearful': 0.05680591240525246, 'happy': 0.0011146150063723326, 'sad': 0.639928936958313, 'surprised': 0.0018037015106528997}"
TRAVIS,00:27:29,00:27:31,disgust,"{'angry': 0.004548290744423866, 'calm': 0.00041555179632268846, 'disgust': 0.9810077548027039, 'fearful': 0.0020454470068216324, 'happy': 0.0029353902209550142, 'sad': 0.006220108829438686, 'surprised': 0.0028273826465010643}"
MATT,00:27:31,00:27:41,disgust,"{'angry': 0.0028421448078006506, 'calm': 0.0004773131222464144, 'disgust': 0.9717609882354736, 'fearful': 0.004202248994261026, 'happy': 0.002385856816545129, 'sad': 0.016586648300290108, 'surprised': 0.00174488197080791}"
TRAVIS,00:27:41,00:27:44,disgust,"{'angry': 0.0033140445593744516, 'calm': 0.00038953174953348935, 'disgust': 0.9800021648406982, 'fearful': 0.002168639563024044, 'happy': 0.00357037247158587, 'sad': 0.007145690731704235, 'surprised': 0.003409466939046979}"
MATT,00:27:44,00:27:52,disgust,"{'angry': 0.0029856155160814524, 'calm': 0.0004427296807989478, 'disgust': 0.9766754508018494, 'fearful': 0.003291401080787182, 'happy': 0.0028872548136860132, 'sad': 0.011677631177008152, 'surprised': 0.0020399708300828934}"
LAURA,00:27:52,00:27:53,disgust,"{'angry': 0.004768844693899155, 'calm': 0.001384673174470663, 'disgust': 0.8108524680137634, 'fearful': 0.049145884811878204, 'happy': 0.005641034804284573, 'sad': 0.12635385990142822, 'surprised': 0.0018531704554334283}"
SAM,00:27:53,00:27:56,disgust,"{'angry': 0.003230505855754018, 'calm': 0.00039565793122164905, 'disgust': 0.9780882596969604, 'fearful': 0.0030795540660619736, 'happy': 0.0024250119458884, 'sad': 0.010589824989438057, 'surprised': 0.002191185485571623}"
MATT,00:27:56,00:27:57,disgust,"{'angry': 0.0022076116874814034, 'calm': 0.0008506378508172929, 'disgust': 0.8847112059593201, 'fearful': 0.016270533204078674, 'happy': 0.0022135840263217688, 'sad': 0.09208537638187408, 'surprised': 0.0016609649173915386}"
SAM,00:27:57,00:27:58,disgust,"{'angry': 0.003974881023168564, 'calm': 0.0008369929855689406, 'disgust': 0.8659235835075378, 'fearful': 0.03389234468340874, 'happy': 0.004111769609153271, 'sad': 0.08917400240898132, 'surprised': 0.002086376305669546}"
MATT,00:27:58,00:27:59,sad,"{'angry': 0.0003708573349285871, 'calm': 0.0013055161107331514, 'disgust': 0.04384783282876015, 'fearful': 0.032976072281599045, 'happy': 0.0003076569701079279, 'sad': 0.9198402166366577, 'surprised': 0.0013518189080059528}"
SAM,00:27:59,00:28:02,disgust,"{'angry': 0.002243384253233671, 'calm': 0.0004402969207148999, 'disgust': 0.9700177907943726, 'fearful': 0.0040604667738080025, 'happy': 0.001913778600282967, 'sad': 0.01908992975950241, 'surprised': 0.002234426327049732}"
MATT,00:28:02,00:28:03,fearful,"{'angry': 0.017829742282629013, 'calm': 0.0015223260270431638, 'disgust': 0.38107720017433167, 'fearful': 0.450336217880249, 'happy': 0.02519657276570797, 'sad': 0.11859296262264252, 'surprised': 0.005444961600005627}"
SAM,00:28:03,00:28:07,disgust,"{'angry': 0.00176153308711946, 'calm': 0.0005266946973279119, 'disgust': 0.9445061683654785, 'fearful': 0.006990115623921156, 'happy': 0.0017648128559812903, 'sad': 0.04212301969528198, 'surprised': 0.0023275145795196295}"
MATT,00:28:07,00:28:10,disgust,"{'angry': 0.004635252524167299, 'calm': 0.0006233854801394045, 'disgust': 0.9581796526908875, 'fearful': 0.009161141701042652, 'happy': 0.004975587595254183, 'sad': 0.02084822580218315, 'surprised': 0.0015767449513077736}"
SAM,00:28:10,00:28:18,disgust,"{'angry': 0.0028889875393360853, 'calm': 0.0004344629414845258, 'disgust': 0.9701176285743713, 'fearful': 0.004922638181596994, 'happy': 0.002459714189171791, 'sad': 0.017303626984357834, 'surprised': 0.0018729658331722021}"
MATT,00:28:18,00:28:24,disgust,"{'angry': 0.0038636564277112484, 'calm': 0.0007513634627684951, 'disgust': 0.9094616770744324, 'fearful': 0.021144729107618332, 'happy': 0.004092634189873934, 'sad': 0.05871826410293579, 'surprised': 0.001967627089470625}"
SAM,00:28:24,00:28:26,sad,"{'angry': 0.0006095732096582651, 'calm': 0.0014442666433751583, 'disgust': 0.05138981714844704, 'fearful': 0.0965026393532753, 'happy': 0.0007036947645246983, 'sad': 0.8482596278190613, 'surprised': 0.001090426230803132}"
MATT,00:28:26,00:28:28,disgust,"{'angry': 0.005725526716560125, 'calm': 0.0006699287914671004, 'disgust': 0.9398074150085449, 'fearful': 0.015764350071549416, 'happy': 0.005410142242908478, 'sad': 0.030694901943206787, 'surprised': 0.001927717705257237}"
SAM,00:28:28,00:28:29,sad,"{'angry': 0.0007494543096981943, 'calm': 0.0015285585541278124, 'disgust': 0.03544548153877258, 'fearful': 0.2362225502729416, 'happy': 0.0012006801553070545, 'sad': 0.7237680554389954, 'surprised': 0.0010852343402802944}"
MATT,00:28:29,00:28:32,disgust,"{'angry': 0.004464442376047373, 'calm': 0.0006004476454108953, 'disgust': 0.9427194595336914, 'fearful': 0.014043343253433704, 'happy': 0.004452378023415804, 'sad': 0.03178974241018295, 'surprised': 0.0019301708089187741}"
SAM,00:28:32,00:28:33,sad,"{'angry': 0.0006697481730952859, 'calm': 0.0018386958399787545, 'disgust': 0.015076952055096626, 'fearful': 0.4242049753665924, 'happy': 0.001612315303646028, 'sad': 0.5556080937385559, 'surprised': 0.000989202642813325}"
MATT,00:28:33,00:29:00,disgust,"{'angry': 0.0025243305135518312, 'calm': 0.0005809562862850726, 'disgust': 0.9296941757202148, 'fearful': 0.012069392949342728, 'happy': 0.002365292049944401, 'sad': 0.050851017236709595, 'surprised': 0.0019148399587720633}"
TRAVIS,00:29:00,00:29:01,fearful,"{'angry': 0.000946916698012501, 'calm': 0.0015393327921628952, 'disgust': 0.014871679246425629, 'fearful': 0.6041002869606018, 'happy': 0.002290802076458931, 'sad': 0.37523171305656433, 'surprised': 0.0010192568879574537}"
MATT,00:29:01,00:29:03,fearful,"{'angry': 0.0018996562575921416, 'calm': 0.0007928467239253223, 'disgust': 0.012631881050765514, 'fearful': 0.8728042244911194, 'happy': 0.004343573935329914, 'sad': 0.10643269121646881, 'surprised': 0.0010950627038255334}"
SAM,00:29:03,00:29:04,sad,"{'angry': 0.0002839005901478231, 'calm': 0.001689239521510899, 'disgust': 0.014605416916310787, 'fearful': 0.06238686665892601, 'happy': 0.0003345571749377996, 'sad': 0.919776201248169, 'surprised': 0.0009239066857844591}"
LAURA,00:29:04,00:29:07,disgust,"{'angry': 0.004383925348520279, 'calm': 0.00041943221003748477, 'disgust': 0.9471871852874756, 'fearful': 0.014024266973137856, 'happy': 0.004301059991121292, 'sad': 0.026410430669784546, 'surprised': 0.003273561131209135}"
MARISHA,00:29:07,00:29:09,sad,"{'angry': 0.0012840890558436513, 'calm': 0.001272431924007833, 'disgust': 0.22586417198181152, 'fearful': 0.08453624695539474, 'happy': 0.0012114299461245537, 'sad': 0.6840420365333557, 'surprised': 0.001789670786820352}"
SAM,00:29:09,00:29:13,disgust,"{'angry': 0.0037313790526241064, 'calm': 0.0003856747061945498, 'disgust': 0.9662184119224548, 'fearful': 0.006907905451953411, 'happy': 0.0032711802050471306, 'sad': 0.017079288139939308, 'surprised': 0.0024060814175754786}"
LAURA,00:29:13,00:29:18,disgust,"{'angry': 0.0020099536050111055, 'calm': 0.0008768924744799733, 'disgust': 0.7294796705245972, 'fearful': 0.03453575447201729, 'happy': 0.0017652027308940887, 'sad': 0.22892645001411438, 'surprised': 0.002406058367341757}"
MATT,00:29:18,00:29:25,sad,"{'angry': 0.0035854100715368986, 'calm': 0.0017077570082619786, 'disgust': 0.341799795627594, 'fearful': 0.1960914134979248, 'happy': 0.004176321439445019, 'sad': 0.4507358968257904, 'surprised': 0.0019033472053706646}"
SAM,00:29:25,00:29:26,fearful,"{'angry': 0.00259515643119812, 'calm': 0.000608794332947582, 'disgust': 0.007177353836596012, 'fearful': 0.9543803334236145, 'happy': 0.008996042422950268, 'sad': 0.025597192347049713, 'surprised': 0.0006451830267906189}"
MATT,00:29:26,00:29:29,disgust,"{'angry': 0.00565829174593091, 'calm': 0.0003101358888670802, 'disgust': 0.9783433079719543, 'fearful': 0.003221833612769842, 'happy': 0.0030133267864584923, 'sad': 0.006916007027029991, 'surprised': 0.0025370654184371233}"
ORION,00:29:29,00:29:30,sad,"{'angry': 0.000366481690434739, 'calm': 0.0014862671960145235, 'disgust': 0.023126522079110146, 'fearful': 0.0682968869805336, 'happy': 0.000395478360587731, 'sad': 0.9053389430046082, 'surprised': 0.0009894113754853606}"
SAM,00:29:30,00:29:32,disgust,"{'angry': 0.0038087775465101004, 'calm': 0.00039277327596209943, 'disgust': 0.9774584174156189, 'fearful': 0.003506577340885997, 'happy': 0.0027727221604436636, 'sad': 0.010164346545934677, 'surprised': 0.001896243542432785}"
TALIESIN,00:29:32,00:29:36,disgust,"{'angry': 0.004479975439608097, 'calm': 0.00041754773701541126, 'disgust': 0.9626054763793945, 'fearful': 0.00860790815204382, 'happy': 0.003917076159268618, 'sad': 0.017826145514845848, 'surprised': 0.0021459527779370546}"
MATT,00:29:36,00:29:39,disgust,"{'angry': 0.0026275517884641886, 'calm': 0.00094938138499856, 'disgust': 0.5860376358032227, 'fearful': 0.07912134379148483, 'happy': 0.00247567193582654, 'sad': 0.3257196843624115, 'surprised': 0.0030687146354466677}"
LAURA,00:29:39,00:29:43,disgust,"{'angry': 0.0034474381245672703, 'calm': 0.00038331415271386504, 'disgust': 0.9793093204498291, 'fearful': 0.0027770549058914185, 'happy': 0.0025660397950559855, 'sad': 0.009144093841314316, 'surprised': 0.002372666960582137}"
MARISHA,00:29:43,00:29:49,disgust,"{'angry': 0.0025778820272535086, 'calm': 0.0004280335851944983, 'disgust': 0.9685020446777344, 'fearful': 0.004968099761754274, 'happy': 0.002292648423463106, 'sad': 0.019121143966913223, 'surprised': 0.0021100935991853476}"
MATT,00:29:49,00:29:56,disgust,"{'angry': 0.0026209105271846056, 'calm': 0.0004543997347354889, 'disgust': 0.9713086485862732, 'fearful': 0.004179343581199646, 'happy': 0.002268158132210374, 'sad': 0.017206573858857155, 'surprised': 0.001961970003321767}"
LIAM,00:29:56,00:29:58,sad,"{'angry': 0.0015319983940571547, 'calm': 0.0013756300322711468, 'disgust': 0.10198237001895905, 'fearful': 0.2403295487165451, 'happy': 0.0019084584200754762, 'sad': 0.6513897180557251, 'surprised': 0.0014823056990280747}"
LAURA,00:29:58,00:29:59,sad,"{'angry': 0.0003033887769561261, 'calm': 0.0013225153088569641, 'disgust': 0.023555628955364227, 'fearful': 0.03776809573173523, 'happy': 0.00026714178966358304, 'sad': 0.9355130791664124, 'surprised': 0.0012702473904937506}"
TALIESIN,00:29:59,00:30:00,disgust,"{'angry': 0.004048632923513651, 'calm': 0.00034174026222899556, 'disgust': 0.9799361228942871, 'fearful': 0.0027598917949944735, 'happy': 0.002888248534873128, 'sad': 0.007459021173417568, 'surprised': 0.00256637972779572}"
LAURA,00:30:00,00:30:02,sad,"{'angry': 0.0018885568715631962, 'calm': 0.0013570741284638643, 'disgust': 0.13277435302734375, 'fearful': 0.25693798065185547, 'happy': 0.00236905668862164, 'sad': 0.6028938889503479, 'surprised': 0.0017791271675378084}"
